Frank Herbert,"4th in Dune Chronicles Series With more than ten million copies sold, Frank Herbert's magnificent DUNE books stand among the major achievements of the imagination. Of them all, GOD EMPEROR OF DUNE, the fourth, is the greatest and the grandest. Centuries have passed on Dune itself, and the planet is green with life. Leto II, the son of Dune's savior, is still alive but far from human. He has become a human-sandworm creature, ruling over his angry and frustrated empire with his vast legions of Fish Speaker soldiers, enforcing peace for dozens of generations to teach the universe a lesson, while also waiting for the right time to turn Dune back into a desert planet. The fate of all humanity hangs on Leto's awesome sacrifice. ""GOD EMPEROR OF DUNE seizes the glittering loose ends of empire, ecology and mysticism and weaves them together into a seamless, brilliant tapestry of a human ecology evolving to transcend worlds and time."" (Baltimore Sun)",,540 pages,3.83,1226,Dune Tanrı İmparatoru,Science Fiction|Fiction|Fantasy,https://images.gr-assets.com/books/1361112125l/17380479.jpg
Frank Herbert|Dost Körpe,"İmparatorluk Takvimine göre yıl 10.191.Halkının Dune dediği Arrakis gezegeni yıllardır gaddarlığı ve acımasızlığıyla tanınan Harkonnenlerin elinden kurtulup Atreides Hanedanının yönetimi altına girdi. Baron Vladimir Harkonnen bu yenilgiyi kabul edecek mi? Konsey'e bağlı Büyük Hanedanların çok sevdiği ve doğal olarak diğer güçlülerin kıskançlığını kazanan, adil namıyla tanınan Kızıl Dük Leto Atreides, yönetimini üstlendiği bu yeni gezegende de başarılı olabilecek mi? O gezegen ki evrendeki en değerli maddenin, melanj denilen baharatın elde edilebildiği yegane kaynak. Kızgın güneşinin kavurduğu çöllerinde yaşayan, gezegenlerini sulak bir yer yapabilme hayaliyle yaşayan bir halk; insanlık tarihinin görebileceği en iyi savaşcılar, çölün özgür halkı Fremenler... Kendilerini Cennet'e götürecek olan liderlerini, mesihlerini bekliyorlar.Binlerce yıldır süren Atreides laneti bir kez daha yaşanacak... Güce sahip olma duygusunun etrafında girdaplanarak gelişen entrikalar, savaşlar ve ihanetlerin arasında Dune tarihinin sayfaları açılıyor...Kabalcı Yayınevi Dune tarihinin klasik serisini, Frank Herbert'ın milyonlarca satan olağanüstü destanını bir kez daha dilimize çevirdi...",,640 pages,4.21,15306,Dune,Science Fiction|Fiction|Fantasy|Classics,https://images.gr-assets.com/books/1313819593l/12399347.jpg
Frank McCourt,"McCourt's long-awaited book about how his thirty-year teaching career shaped his second act as a writer.Nearly a decade ago Frank McCourt became an unlikely star when, at the age of sixty-six, he burst onto the literary scene with Angela's Ashes, the Pulitzer Prize-winning memoir of his childhood in Limerick, Ireland. Then came 'Tis, his glorious account of his early years in New York.Now, here at last, is McCourt's long-awaited book about how his thirty-year teaching career shaped his second act as a writer. Teacher Man is also an urgent tribute to teachers everywhere. In bold and spirited prose featuring his irreverent wit and heartbreaking honesty, McCourt records the trials, triumphs and surprises he faces in public high schools around New York City. His methods anything but conventional, McCourt creates a lasting impact on his students through imaginative assignments (he instructs one class to write ""An Excuse Note from Adam or Eve to God""), singalongs (featuring recipe ingredients as lyrics), and field trips (imagine taking twenty-nine rowdy girls to a movie in Times Square!).McCourt struggles to find his way in the classroom and spends his evenings drinking with writers and dreaming of one day putting his own story to paper. Teacher Man shows McCourt developing his unparalleled ability to tell a great story as, five days a week, five periods per day, he works to gain the attention and respect of unruly, hormonally charged or indifferent adolescents. McCourt's rocky marriage, his failed attempt to get a Ph.D. at Trinity College, Dublin, and his repeated firings due to his propensity to talk back to his superiors ironically lead him to New York's most prestigious school, Stuyvesant High School, where he finally finds a place and a voice. ""Doggedness,"" he says, is ""not as glamorous as ambition or talent or intellect or charm, but still the one thing that got me through the days and nights.""For McCourt, storytelling itself is the source of salvation, and in Teacher Man the journey to redemption -- and literary fame -- is an exhilarating adventure.",9780740000000,272 pages,3.74,2206,Teacher Man,Nonfiction|Autobiography|Memoir|Biography|Education|Biography|Autobiography,https://images.gr-assets.com/books/1441149612l/4909.jpg
Frank McCourt,"Imbued on every page with Frank McCourt's astounding humor and compassion. This is a glorious book that bears all the marks of a classic.""When I look back on my childhood I wonder how I managed to survive at all. It was, of course, a miserable childhood: the happy childhood is hardly worth your while. Worse than the ordinary miserable childhood is the miserable Irish childhood, and worse yet is the miserable Irish Catholic childhood."" So begins the Pulitzer Prize winning memoir of Frank McCourt, born in Depression-era Brooklyn to recent Irish immigrants and raised in the slums of Limerick, Ireland. Frank's mother, Angela, has no money to feed the children since Frank's father, Malachy, rarely works, and when he does he drinks his wages. Yet Malachy-- exasperating, irresponsible and beguiling-- does nurture in Frank an appetite for the one thing he can provide: a story. Frank lives for his father's tales of Cuchulain, who saved Ireland, and of the Angel on the Seventh Step, who brings his mother babies. Perhaps it is story that accounts for Frank's survival. Wearing rags for diapers, begging a pig's head for Christmas dinner and gathering coal from the roadside to light a fire, Frank endures poverty, near-starvation and the casual cruelty of relatives and neighbors--yet lives to tell his tale with eloquence, exuberance and remarkable forgiveness. Angela's Ashes, imbued on every page with Frank McCourt's astounding humor and compassion, is a glorious book that bears all the marks of a classic.",9780010000000,452 pages,4.09,10595,Angela's Ashes,Nonfiction|Autobiography|Memoir|Biography,https://images.gr-assets.com/books/1348317139l/252577.jpg
Frank McCourt|Harry Rowohlt,"Imbued on every page with Frank McCourt's astounding humor and compassion. This is a glorious book that bears all the marks of a classic.""When I look back on my childhood I wonder how I managed to survive at all. It was, of course, a miserable childhood: the happy childhood is hardly worth your while. Worse than the ordinary miserable childhood is the miserable Irish childhood, and worse yet is the miserable Irish Catholic childhood."" So begins the Pulitzer Prize winning memoir of Frank McCourt, born in Depression-era Brooklyn to recent Irish immigrants and raised in the slums of Limerick, Ireland. Frank's mother, Angela, has no money to feed the children since Frank's father, Malachy, rarely works, and when he does he drinks his wages. Yet Malachy-- exasperating, irresponsible and beguiling-- does nurture in Frank an appetite for the one thing he can provide: a story. Frank lives for his father's tales of Cuchulain, who saved Ireland, and of the Angel on the Seventh Step, who brings his mother babies. Perhaps it is story that accounts for Frank's survival. Wearing rags for diapers, begging a pig's head for Christmas dinner and gathering coal from the roadside to light a fire, Frank endures poverty, near-starvation and the casual cruelty of relatives and neighbors--yet lives to tell his tale with eloquence, exuberance and remarkable forgiveness. Angela's Ashes, imbued on every page with Frank McCourt's astounding humor and compassion, is a glorious book that bears all the marks of a classic.",9783440000000,762 pages,4.09,10597,Die Asche meiner Mutter,Nonfiction|Autobiography|Memoir|Biography,https://images.gr-assets.com/books/1339922575l/9563638.jpg
Frank Miller|David Mazzucchelli|Richmond Lewis|Dennis O'Neil,"Lieutenant James Gordon takes up a new post in the crime-ridden and corrupt city of Gotham, while billionaire Bruce Wayne returns to the scene of his parents' deaths, intent on punishing the criminal element.Collects BATMAN #404-407.",9781400000000,144 pages,4.22,2234,Batman: Year One,Sequential Art|Comics|Sequential Art|Graphic Novels|Dc Comics|Batman|Fiction|Comics|Comic Book|Graphic Novels Comics,https://images.gr-assets.com/books/1526768987l/59980.jpg
Frank Miller|Klaus Janson|Lynn Varley|Alan Moore,"Masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley, writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot, ten years after the Dark Knight's retirement.Crime runs rampant in the streets, and the man who was Batman is still tortured by the memories of his parents' murders. As civil society crumbles around him, Bruce Wayne's long-suppressed vigilante side finally breaks free of its self-imposed shackles.The Dark Knight returns in a blaze of fury, taking on a whole new generation of criminals and matching their level of violence. He is soon joined by this generation's Robin — a girl named Carrie Kelley, who proves to be just as invaluable as her predecessors. But can Batman and Robin deal with the threat posed by their deadliest enemies, after years of incarceration have made them into perfect psychopaths? And more important, can anyone survive the coming fallout of an undeclared war between the superpowers — or a clash of what were once the world's greatest superheroes?Over fifteen years after its debut, Batman: The Dark Knight Returns remains an undisputed classic and one of the most influential stories ever told in the comics medium.",9780910000000,192 pages,4.25,3082,Batman: The Dark Knight Returns,Sequential Art|Comics|Sequential Art|Graphic Novels|Fiction|Dc Comics|Batman|Graphic Novels Comics|Comics|Comic Book,https://images.gr-assets.com/books/1181141395l/1117136.jpg
Frank W. Abagnale|Stan Redding,"I stole every nickel and blew it on fine threads, luxurious lodgings, fantastic foxes and other sensual goodies. I partied in every capital in Europe and basked on all the world's most famous beaches'. Frank W Abagnale, alias Frank Williams, Robert Conrad, Frank Adams and Ringo Monjo, was one of the most daring con men, forgers, imposters and escape artists in history. In his brief but notorious career, Abagnale donned a pilot's uniform and co-piloted a Pan Am jet, masqueraded as a member of hospital management, practised law without a licence, passed himself off as a college sociology professor, and cashed over $2.5 million in forged checks all before he was twenty-one. Known by the police of twenty-six foreign countries and all fifty states as 'The Skywayman', Abagnale lived a sumptuous life on the run - until the law caught up with him. Now recognised as the nation's leading authority on financial foul play, Abagnale is a charming rogue whose hilarious, stranger-than-fiction international escapades and ingenious escapes - including one from an aeroplane - make CATCH ME IF YOU CAN an irresistable tale of deceit.",9781840000000,224 pages,4.06,2029,Catch Me If You Can: The True Story of a Real Fake,Nonfiction|Biography|Autobiography|Memoir|Mystery|Crime|Crime|True Crime,https://images.gr-assets.com/books/1358730242l/138269.jpg
Frank Warren,"New York Times BestsellerThe project that captured a nation's imagination.The instructions were simple, but the results were extraordinary.You are invited to anonymously contribute a secret to a group art project. Your secret can be a regret, fear, betrayal, desire, confession, or childhood humiliation. Reveal anything -- as long as it is true and you have never shared it with anyone before. Be brief. Be legible. Be creative.It all began with an idea Frank Warren had for a community art project. He began handing out postcards to strangers and leaving them in public places -- asking people to write down a secret they had never told anyone and mail it to him, anonymously.The response was overwhelming. The secrets were both provocative and profound, and the cards themselves were works of art -- carefully and creatively constructed by hand. Addictively compelling, the cards reveal our deepest fears, desires, regrets, and obsessions. Frank calls them ""graphic haiku,"" beautiful, elegant, and small in structure but powerfully emotional.As Frank began posting the cards on his website, PostSecret took on a life of its own, becoming much more than a simple art project. It has grown into a global phenomenon, exposing our individual aspirations, fantasies, and frailties -- our common humanity.Every day dozens of postcards still make their way to Frank, with postmarks from around the world, touching on every aspect of human experience. This extraordinary collection brings together the most powerful, personal, and beautifully intimate secrets Frank Warren has received -- and brilliantly illuminates that human emotions can be unique and universal at the same time.",9780060000000,278 pages,3.98,1131,PostSecret: Extraordinary Confessions from Ordinary Lives,Nonfiction|Art|Humor|Autobiography|Memoir,https://images.gr-assets.com/books/1440869881l/87640.jpg
Franny Billingsley,"Before Briony's stepmother died, she made sure Briony blamed herself for all the family's hardships. Now Briony has worn her guilt for so long it's become a second skin. She often escapes to the swamp, where she tells stories to the Old Ones, the spirits who haunt the marshes. But only witches can see the Old Ones, and in her village, witches are sentenced to death. Briony lives in fear her secret will be found out, even as she believes she deserves the worst kind of punishment. Then Eldric comes along with his golden lion eyes and mane of tawny hair. He's as natural as the sun, and treats her as if she's extraordinary. And everything starts to change. As many secrets as Briony has been holding, there are secrets even she doesn't know.",9780800000000,361 pages,3.62,2099,Chime,Fantasy|Young Adult|Romance|Historical|Historical Fiction|Fantasy|Paranormal|Paranormal|Witches,https://images.gr-assets.com/books/1442967937l/8299165.jpg
Franz Kafka,"«Al despertar Gregorio Samsa una mañana, tras un sueño intranquilo, se encontró en su cama convertido en un monstruoso insecto.» Tal es el abrupto comienzo, que nos sitúa de raíz bajo unas reglas distintas, de 'La metamorfosis', sin duda alguna la obra de Franz Kafka que ha alcanzado mayor celebridad. Escrito en 1912 y publicado en 1926, este relato es considerado una de las obras maestras del siglo XX por sus innegables rasgos precursores y por el caudal de ideas e interpretaciones que desde siempre ha suscitado.",9788420000000,125 pages,3.8,12522,La metamorfosis,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy,https://images.gr-assets.com/books/1335190829l/13613885.jpg
Franz Kafka|Aarno Peromies,"Oikeusjuttu kuvaa pienen ihmisen ahdistusta nimettömien, kasvottomien vallanpitäjien heiteltävänä – kokemusta jota yhä useampi tämän päivän ihminen elää.Franz Kafka (1883–1924) ei katsonut koskaan saaneensa Oikeusjuttua valmiiksi, vaan määräsi sen – muiden käsikirjoitustensa tavoin – poltettavaksi kuolemansa jälkeen. Kun hän kirjoitti teosta talvella 1916–17, hänen terveytensä heikkeni kriittisesti; sitemmin hän vietti pitkiä aikoja parantoloissa hakemassa apua tuberkuloosiinsa. Oikeusjutun käsikirjoitusta ei Kafkan kuoltua kuitenkaan hävitetty, ja romaani ilmestyi vuonna 1925.",,244 pages,3.99,5649,Oikeusjuttu,Classics|Fiction|Literature|Philosophy|European Literature|German Literature,
Franz Kafka|Gülperi Sert,"İlk kez 1915'te ""Die Weissen Blaetter"" adlı aylık dergide yayımlanan Dönüşüm, Kafka'nın en uzun ve en tanınmış öyküsüdür ve yayımlanmasının üzerinden nerdeyse bir asır geçmesine rağmen hâlâ tüm dünyada en çok okunan kitaplar arasındadır. 17 Ekim 1912'de Felice Bauer'e gönderdiği mektupta Kafka Amerika romanı üzerinde çalıştığını, ilerleyemediğini görünce sıkıldığını ve yataktan kalkamaz hale geldiğini, bu nedenle bir öykü yazarak ara vermek istediğini yazar. Dönüşüm işte böyle ortaya çıkar. Kumaş pazarlamacısı olan Gregor Samsa'nın uykusundan kocaman bir böceğe dönüşerek uyanmasıyla başlayan Dönüşüm, giderek gerçeklikle kurmacanın sınırlarını zorlayan müthiş bir anlatıma dönüşür.",,74 pages,3.8,12528,Dönüşüm,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy,https://images.gr-assets.com/books/1409775332l/23155080.jpg
Franz Kafka|Hüseyin Salihoğlu,"""Gregor Samsa bir sabah yatağında sıkıntılı rüyalarından uyandığında, kendini dev bir böceğe dönüşmüş olarak buldu.""Dönüşüm çağdaş dünya edebiyatının en çok tartışılan başyapıtlarından biridir. Kafka, ailesiyle birlikte yaşayan bir gencin sabah uyandığında kendini bir böceğe dönüşmüş olarak bulmasını öyküleştirmektedir. Bu öykü aynı zamanda günlük yaşamın tekdüzeliğine karşı bir başkaldırıdır. 20. yüzyıl insanının mkıstırılmışlığını, toplumsal çalkantılar içindeki bunalımını olanca içtenliğiyle duyumsatan bir yazardır Kafka.(Tanıtım Bülteninden)",,124 pages,3.8,12526,Dönüşüm : Franz Kafka,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy,https://images.gr-assets.com/books/1496530516l/35294932.jpg
Franz Kafka|Jason Baker|Donna Freed,"The Metamorphosis and Other Stories, by Franz Kafka, is part of the Barnes & Noble Classics series, which offers quality editions at affordable prices to the student and the general reader, including new scholarship, thoughtful design, and pages of carefully crafted extras. Here are some of the remarkable features of Barnes & Noble Classics:All editions are beautifully designed and are printed to superior specifications; some include illustrations of historical interest. Barnes & Noble Classics pulls together a constellation of influences—biographical, historical, and literary—to enrich each reader's understanding of these enduring works.Virtually unknown during his lifetime, Franz Kafka is now one of the world’s most widely read and discussed authors. His nightmarish novels and short stories have come to symbolize modern man’s anxiety and alienation in a bizarre, hostile, and dehumanized world. This vision is most fully realized in Kafka’s masterpiece, “The Metamorphosis,” a story that is both harrowing and amusing, and a landmark of modern literature. Bringing together some of Kafka’s finest work, this collection demonstrates the richness and variety of the author’s artistry. “The Judgment,” which Kafka considered to be his decisive breakthrough, and “The Stoker,” which became the first chapter of his novel Amerika, are here included. These two, along with “The Metamorphosis,” form a suite of stories Kafka referred to as “The Sons,” and they collectively present a devastating portrait of the modern family.Also included are “In the Penal Colony,” a story of a torture machine and its operators and victims, and “A Hunger Artist,” about the absurdity of an artist trying to communicate with a misunderstanding public. Kafka’s lucid, succinct writing chronicles the labyrinthine complexities, the futility-laden horror, and the stifling oppressiveness that permeate his vision of modern life.Jason Baker is a writer of short stories living in Brooklyn, New York.",9781590000000,224 pages,4.03,1448,The Metamorphosis and Other Stories,Classics|Fiction|Short Stories|Literature|Fantasy|European Literature|German Literature|Philosophy|Horror|Literature|20th Century|Academic|School,https://images.gr-assets.com/books/1386925094l/7723.jpg
Franz Kafka|Kâmuran Şipal,"...Dava romanının çevirisinin bu basımı Cem Yayınevi'nde şimdiye kadar çıkan basımlardan farklı bir özelllik taşıyor. Daha önceki çevirilerde Dava'nın Kafka'nın yakın dostu Max Brod tarafından baskıya hazırlanmış metni temel alınmışken, bu kez Kafka yapıtlarının ""Edisyon Kritik"" dizisinde Oxford Üniversitesinden Kafka araştırmacısı Malcolm Pasley'in Dava'nın özgün el yazısı metnine dayanarak hazırladığı ve 1990 yılında S. Fisher yayınevince yayınlanan metin göz önünde tutularak çevirisi yeniden gözden geçirilmiştir. Ayrıca, Dava'nın bu çevirisine çevirmen tarafından Kafka Günlüğü'nde Dava'nın oluşumuna ilişkin notlar ve Kafka araştırmacılarından Heinz Politzer'in Dava romanıyla ilgili bir yorumu eklenmiştir.",9789750000000,347 pages,3.99,5651,Dava,Classics|Fiction|Literature|Philosophy|European Literature|German Literature,https://images.gr-assets.com/books/1415881328l/11534157.jpg
Franz Kafka|Mark Harman|Regaip Minareci|Şerif Yeşilbucak,"Translated and with a preface by Mark HarmanLeft unfinished by Kafka in 1922 and not published until 1926, two years after his death, The Castle is the haunting tale of K.’s relentless, unavailing struggle with an inscrutable authority in order to gain access to the Castle. Scrupulously following the fluidity and breathlessness of the sparsely punctuated original manuscript, Mark Harman’s new translation reveals levels of comedy, energy, and visual power previously unknown to English language readers.",9780810000000,316 pages,3.97,1518,The Castle,Fiction|Classics|Literature|European Literature|German Literature|Novels,https://images.gr-assets.com/books/1331696371l/333538.jpg
Franz Kafka|Modesto Carone,"A Metamorfose é a mais célebre novela de Franz Kafka e uma das mais importantes de toda a história da literatura. O texto coloca o leitor diante de um caixeiro-viajante - o famoso Gregor Samsa - transformado em inseto monstruoso. A partir daí, a história é narrada com um realismo inesperado que associa o inverossímil e o senso de humor ao que é trágico, grotesco e cruel na condição humana - tudo no estilo transparente e perfeito desse mestre inconfundível da ficção universal.",,96 pages,3.8,12538,A Metamorfose,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy,https://images.gr-assets.com/books/1453728818l/3639113.jpg
Franz Kafka|Stanley Corngold,"""As Gregor Samsa awoke one morning from uneasy dreams he found himself transformed in his bed into a gigantic insect. He was laying on his hard, as it were armor-plated, back and when he lifted his head a little he could see his domelike brown belly divided into stiff arched segments on top of which the bed quilt could hardly keep in position and was about to slide off completely. His numerous legs, which were pitifully thin compared to the rest of his bulk, waved helplessly before his eyes."" With this startling, bizarre, yet surprisingly funny first opening, Kafka begins his masterpiece, The Metamorphosis. It is the story of a young man who, transformed overnight into a giant beetle-like insect, becomes an object of disgrace to his family, an outsider in his own home, a quintessentially alienated man. A harrowing -- though absurdly comic -- meditation on human feelings of inadequacy, guilt, and isolation, The Metamorphosis has taken its place as one of the most widely read and influential works of twentieth-century fiction. As W.H. Auden wrote, ""Kafka is important to us because his predicament is the predicament of modern man.""",9780550000000,201 pages,3.8,12513,The Metamorphosis,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy,https://images.gr-assets.com/books/1359061917l/485894.jpg
Franz Kafka|Willa Muir|Edwin Muir|Max Brod,"Written in 1914 but not published until 1925, a year after Kafka’s death, The Trial is the terrifying tale of Josef K., a respectable bank officer who is suddenly and inexplicably arrested and must defend himself against a charge about which he can get no information. Whether read as an existential tale, a parable, or a prophecy of the excesses of modern bureaucracy wedded to the madness of totalitarianism, The Trial has resonated with chilling truth for generations of readers.",9780100000000,255 pages,3.99,5644,The Trial,Classics|Fiction|Literature|Philosophy|European Literature|German Literature,https://images.gr-assets.com/books/1320399438l/17690.jpg
Fred Gipson," At first, Travis couldn't stand the sight of Old Yeller. The stray dog was ugly, and a thieving rascal, too. But he sure was clever, and a smart dog could be a big help on the wild Texas frontier, especially with Papa away on a long cattle drive up to Abilene. Strong and courageous, Old Yeller proved that he could protect Travis's family from any sort of danger. But can Travis do the same for Old Yeller?",9780060000000,132 pages,4.07,1864,Old Yeller,Classics|Fiction|Young Adult|Childrens|Animals,https://images.gr-assets.com/books/1327940112l/130580.jpg
Frederick Douglass,"Published in the bicentenary year of Frederick Douglass’s birth and in a Black Lives Matter era, this edition of Narrative of the Life of Frederick Douglass presents new research into his life as an activist and an author. A revolutionary reformer who traveled in Scotland, Ireland, England, and Wales as well as the US, Douglass published many foreign-language editions of his Narrative. While there have been many Douglasses over the decades and even centuries, the Frederick Douglass we need now is no iconic, mythic, or legendary self-made man but a fallible, mortal, and human individual: a husband, father, brother, and son. His rallying cry inspires today’s activism: “Agitate! Agitate! Agitate!”Recognizing that Douglass was bought and sold on the northern abolitionist podium no less than on the southern auction block, this edition introduces readers to Douglass’s multiple declarations of independence. The Narrative appears alongside his private correspondence as well as the early speeches and writings in which he did justice to the “grim horrors of slavery.” This volume also traces Douglass’s activism and authorship in the context of the reformist work of his wife, Anna Murray, and of his daughters and sons.",9781580000000,158 pages,3.98,3293,Narrative of the Life of Frederick Douglass,Nonfiction|History|Classics|Biography|Autobiography|Memoir|Academic|School,https://images.gr-assets.com/books/1388234247l/36529.jpg
Frederick Forsyth,"Librarian note: an alternate cover for this edition can be found here.The Jackal. A tall, blond Englishman with opaque, gray eyes. A killer at the top of his profession. A man unknown to any secret service in the  world. An assassin with a contract to kill the world's most heavily guarded man.One  man with a rifle who can change the course of history. One man whose mission is so secretive not even his employers know his name. And as the minutes count down to the final act of execution, it seems that there is no power on earth that can stop the Jackal.",9780550000000,384 pages,4.26,1639,The Day of the Jackal,Fiction|Thriller|Mystery|Mystery|Crime|Spy Thriller|Espionage|Historical|Historical Fiction,https://images.gr-assets.com/books/1405364996l/540020.jpg
Frederik Pohl|Pon Ruiter,"Een post-Freudiaans epos, waarin de verteller tegenover een elektronische psychiater zijn ervaringen als ruimtepiloot ophaalt.",9789030000000,246 pages,4.07,1308,Gateway,Science Fiction|Fiction|Space|Space Opera,https://images.gr-assets.com/books/1307535856l/11593597.jpg
Fredrik Backman,"Upoznajte Uvea. On je džangrizalo – jedan od onih koji upiru prstom u ljude koji mu se ne dopadaju kao da su provalnici zatečeni pod njegovim prozorom. Svakog jutra Uve ide u inspekciju po naselju u kom živi. Premešta bicikle i proverava da li je đubre pravilno razvrstano – iako je već nekoliko godina prošlo otkako je razrešen dužnosti predsednika kućnog saveta. Ili otkako je „izvršen prevrat“, kako Uve govori o tome. Ljudi ga zovu „ogorčenim komšijom iz pakla“. Ali zar Uve mora da bude ogorčen samo zbog toga što ne šeta okolo sa osmehom zalepljenim na lice?Međutim, iza njegove mrzovolje i pedanterije skriva se jedna priča i mnogo tuge... I tako, kada komšije koje se useljavaju u susednu kuću jednog novembarskog dana slučajno unište Uveovo poštansko sanduče, iznenada počinje topla priča o odrpanim mačkama, neočekivanom prijateljstvu i drevnoj veštini vožnje auta sa prikolicom. Priča koja će suštinski promeniti jednog čoveka i jedno udruženje stanara.Svakom je potreban komšija kao što je Uve.",,357 pages,4.35,47918,Čovek po imenu Uve,Fiction|Contemporary|Humor|Audiobook,https://images.gr-assets.com/books/1487941071l/34386619.jpg
Fredrik Backman|Henning Koch,"Elsa is seven years old and different. Her grandmother is seventy-seven years old and crazy, standing-on-the-balcony-firing-paintball-guns-at-men-who-want-to-talk-about-Jesus-crazy. She is also Elsa's best, and only, friend. At night Elsa takes refuge in her grandmother's stories, in the Land of Almost-Awake and the Kingdom of Miamas where everybody is different and nobody needs to be normal.When Elsa's grandmother dies and leaves behind a series of letters apologizing to people she has wronged, Elsa's greatest adventure begins. Her grandmother's letters lead her to an apartment building full of drunks, monsters, attack dogs, and totally ordinary old crones, but also to the truth about fairytales and kingdoms and a grandmother like no other.",9781500000000,372 pages,4.04,14722,My Grandmother Asked Me to Tell You She's Sorry,Fiction|Contemporary|Fantasy|Humor,https://images.gr-assets.com/books/1461904020l/23604559.jpg
Fredrik Backman|Henning Koch,"Britt-Marie can’t stand mess. A disorganized cutlery drawer ranks high on her list of unforgivable sins. She is not one to judge others—no matter how ill-mannered, unkempt, or morally suspect they might be. It’s just that sometimes people interpret her helpful suggestions as criticisms, which is certainly not her intention. But hidden inside the socially awkward, fussy busybody is a woman who has more imagination, bigger dreams, and a warmer heart that anyone around her realizes.When Britt-Marie walks out on her cheating husband and has to fend for herself in the miserable backwater town of Borg—of which the kindest thing one can say is that it has a road going through it—she finds work as the caretaker of a soon-to-be demolished recreation center. The fastidious Britt-Marie soon finds herself being drawn into the daily doings of her fellow citizens, an odd assortment of miscreants, drunkards, layabouts. Most alarming of all, she’s given the impossible task of leading the supremely untalented children’s soccer team to victory. In this small town of misfits, can Britt-Marie find a place where she truly belongs?",9781500000000,324 pages,4.07,7587,Britt-Marie Was Here,Fiction|Contemporary|Humor|Audiobook,https://images.gr-assets.com/books/1460442061l/27406704.jpg
Fredrik Backman|Henning Koch,"A grumpy yet loveable man finds his solitary world turned on its head when a boisterous young family moves in next door.Meet Ove. He's a curmudgeon, the kind of man who points at people he dislikes as if they were burglars caught outside his bedroom window. He has staunch principles, strict routines, and a short fuse. People call him the bitter neighbor from hell, but must Ove be bitter just because he doesn't walk around with a smile plastered to his face all the time?Behind the cranky exterior there is a story and a sadness. So when one November morning a chatty young couple with two chatty young daughters move in next door and accidentally flatten Ove's mailbox, it is the lead-in to a comical and heartwarming tale of unkempt cats, unexpected friendship, and the ancient art of backing up a U-Haul. All of which will change one cranky old man and a local residents' association to their very foundations.",9781480000000,337 pages,4.35,47860,A Man Called Ove,Fiction|Contemporary|Humor|Audiobook,https://images.gr-assets.com/books/1405259930l/18774964.jpg
Fredrik Backman|Maja Vrbanc,"Morate upoznati Ovea. Ljudi poput njega prava su noćna mora za susjede. Ima svo vrijeme ovog svijeta, prozor s kojeg drži na oku cijelu ulicu, stroge principe, kirurški precizne rutine i – kratak fitilj. Dozlaboga je drzak i inatljiv. Prezire svijet oko sebe, točnije - ono u što se neuredna, neodgovorna i nesposobna ljudska rasa prometnula. A nije ni da svijet njega silno voli... Najmanje što mu u životu treba su novi susjedi, još k tome useljenici, nevjerojatno glasni, brbljavi i radosni, s dvije male musave napasti. Naravno da ga je snašlo upravo to. I prije nego što su se pošteno smjestili, uspjeli su automobilom (jer jasno da nemaju pojma o vožnji u rikverc) izobličiti Oveov poštanski sandučić. I nikad više, s tim nisu prestali. Malo po malo, izobličili su sve ono što je Ove mislio da jest..",9789540000000,236 pages,4.35,47910,Čovjek zvan Ove,Fiction|Contemporary|Humor|Audiobook,https://images.gr-assets.com/books/1451737451l/26798119.jpg
Fredrik Backman|Neil Smith,"The #1 New York Times bestselling author of A Man Called Ove returns with a dazzling, profound novel about a small town with a big dream—and the price required to make it come true.People say Beartown is finished. A tiny community nestled deep in the forest, it is slowly losing ground to the ever encroaching trees. But down by the lake stands an old ice rink, built generations ago by the working men who founded this town. And in that ice rink is the reason people in Beartown believe tomorrow will be better than today. Their junior ice hockey team is about to compete in the national semi-finals, and they actually have a shot at winning. All the hopes and dreams of this place now rest on the shoulders of a handful of teenage boys.Being responsible for the hopes of an entire town is a heavy burden, and the semi-final match is the catalyst for a violent act that will leave a young girl traumatized and a town in turmoil. Accusations are made and, like ripples on a pond, they travel through all of Beartown, leaving no resident unaffected.Beartown explores the hopes that bring a small community together, the secrets that tear it apart, and the courage it takes for an individual to go against the grain. In this story of a small forest town, Fredrik Backman has found the entire world.",,432 pages,4.29,13676,Beartown,Fiction|Contemporary|Sports and Games|Sports|Audiobook,https://images.gr-assets.com/books/1482108618l/33413128.jpg
